corner_id,uL,vL,disp_map_px,disp_lk_px,valid_map,valid_lk
0,1071.4181709464438,579.6596319731858,61.1881217956543,73.19854736328125,1,1
1,1110.4169507580614,618.415003986141,68.13226318359375,146.37298583984375,1,1
2,1151.6571328206378,659.3977887152427,75.99092102050781,115.7647705078125,1,1
3,1195.3376666674474,702.8056939659934,86.06260681152344,-28.7532958984375,1,0
4,1241.6817650388418,748.8605393140864,97.4948959350586,81.0699462890625,1,1
5,1290.9407190252725,797.812047436514,109.23345184326172,126.600830078125,1,1
6,1343.3984564548605,849.9423740483219,121.09239196777344,-8.6956787109375,1,0
7,1399.3770181216235,905.5715499513915,133.377685546875,13.39208984375,1,1
8,1459.2431749518294,965.0640569002727,146.3271484375,16.9378662109375,1,1
9,1523.4164734099827,1028.836822793406,160.99322509765625,7.90380859375,1,1
10,777.8254542785461,603.1094922083416,130.23452758789062,130.076416015625,1,1
11,796.836028759444,627.4365941594634,132.1810760498047,131.57916259765625,1,1
12,816.5137062420754,652.6173621979186,128.1353759765625,-1.0,1,0
13,836.8942279483198,678.6975329924963,131.7890625,-69.02294921875,1,0
14,858.0159347253708,705.7261698526464,129.2733612060547,-32.6063232421875,1,0
15,879.9200077766577,733.7559707825922,126.0799331665039,-55.1524658203125,1,0
16,902.6507366481916,762.8436114131658,122.24671936035156,108.67864990234375,1,1
17,926.2558181397338,793.0501275069482,127.78846740722656,6.52197265625,1,1
18,950.7866903858309,824.441342468936,134.9166717529297,-50.75921630859375,1,0
19,976.2989070310468,857.0883461642163,142.87950134277344,-66.85479736328125,1,0
20,644.757961841219,613.7378692842882,94.83760070800781,92.8865966796875,1,1
21,656.8472036585891,631.4640133049128,98.69029998779297,130.026123046875,1,1
22,669.2417668089737,649.6378421351676,102.69709777832031,117.0135498046875,1,1
23,681.9533658421946,668.2765325178473,142.78759765625,131.440185546875,1,1
24,694.9943223559521,687.3981512944212,142.75234985351562,100.73809814453125,1,1
25,708.3776048334419,707.0217138179058,140.98660278320312,141.683349609375,1,1
26,722.1168716599159,727.1672470269393,139.31674194335938,-49.51666259765625,1,0
27,736.2265176181254,747.8558576208544,137.104736328125,-1.0,1,0
28,750.7217241953737,769.109805823613,134.9134521484375,-1.0,1,0
29,765.6185140717712,790.9525852785325,136.1914520263672,-1.0,1,0
30,568.8267128027115,619.8026558963076,100.87303924560547,103.40240478515625,1,1
31,577.5535620602978,633.7452577546411,104.11866760253906,104.50387573242188,1,1
32,586.4525620337612,647.9628991857064,107.5212173461914,96.9794921875,1,1
33,595.5288573784275,662.4637996371863,110.95299530029297,111.21334838867188,1,1
34,604.7877998068545,677.2565093653359,114.43802642822266,34.783203125,1,1
35,614.2349586115126,692.3499262467258,117.89179229736328,27.47528076171875,1,1
36,623.8761318357739,707.7533136257673,121.6684799194336,42.41046142578125,1,1
37,633.7173581402899,723.4763192732347,125.81837463378906,218.59759521484375,1,1
38,643.7649294157908,739.5289955373237,128.51675415039062,-28.2703857421875,1,0
39,654.025404197664,755.9218207756846,132.25946044921875,54.66595458984375,1,1
40,519.7362460374129,623.7236134649755,104.8458251953125,105.83822631835938,1,1
41,526.51425512711,635.2136369753761,107.54605102539062,108.35968017578125,1,1
42,533.4019566991687,646.8896102513451,110.4581069946289,108.96914672851562,1,1
43,540.4020353027273,658.7560841178079,113.38196563720703,110.535888671875,1,1
44,547.5172638075227,670.8177591200207,116.21210479736328,112.17669677734375,1,1
45,554.7505070661539,683.0794917318062,119.12053680419922,-63.196044921875,1,0
46,562.1047257600968,695.5463008752868,122.15113067626953,-1.0,1,0
47,569.5829804403207,708.2233747705027,125.15280151367188,-45.62200927734375,1,0
48,577.1884357740896,721.1160781345535,127.93907165527344,22.5855712890625,1,1
49,584.9243650103286,734.22995975125,131.04327392578125,23.7364501953125,1,1
50,485.39230801579794,626.4667351461675,107.51416778564453,114.68765258789062,1,1
51,490.9113555176133,636.2379173021627,109.87505340576172,118.77059936523438,1,1
52,496.50612160478835,646.1431552150439,112.21461486816406,111.69842529296875,1,1
53,502.17817527220626,656.185226707397,114.69221496582031,112.62124633789062,1,1
54,507.92912916527166,666.3669868827513,117.21092224121094,119.52813720703125,1,1
55,513.7606411085269,676.6913708319141,119.71180725097656,122.98095703125,1,1
56,519.6744156989594,687.1613964538365,122.21552276611328,89.83749389648438,1,1
57,525.6722059672156,697.7801673967049,124.87416076660156,-1.0,1,0
58,531.7558151101233,708.5508761252813,127.44315338134766,122.52511596679688,1,1
59,537.927098298119,719.4768071208567,129.8479461669922,109.75973510742188,1,1
60,460.0179130797604,628.493440786399,109.22408294677734,107.32522583007812,1,1
61,464.6618280083146,636.9931050792856,111.30716705322266,164.94696044921875,1,1
62,469.36103627883335,645.5939716662625,113.5133056640625,133.0367431640625,1,1
63,474.1165313410564,654.2978588384506,115.77715301513672,118.55731201171875,1,1
64,478.9293305870576,663.1066287081441,117.75939178466797,119.8154296875,1,1
65,483.80047607688596,672.022188536937,120.06389617919922,119.25570678710938,1,1
66,488.7310352907586,681.046492112447,122.25067901611328,108.2823486328125,1,1
67,493.722101908946,690.1815411757237,124.49711608886719,98.0975341796875,1,1
68,498.7747966205463,699.4293869015316,126.7546615600586,45.9371337890625,1,1
69,503.8902679624059,708.7921314338105,129.15289306640625,108.69891357421875,1,1
