corner_id,uL,vL,disp_map_px,disp_lk_px,valid_map,valid_lk
0,2759.050558568254,-1404.4249881915432,-1.0,-1.0,0,0
1,1389.0163005022644,125.46984381368274,30.046897888183594,36.6827392578125,1,1
2,1140.9982440188528,402.4275480637871,25.225046157836914,18.06689453125,1,1
3,1037.0890292617755,518.4612674533914,43.30781936645508,40.8431396484375,1,1
4,979.9637076637498,582.2521790856512,55.333614349365234,12.35101318359375,1,1
5,943.8322632170245,622.5995717194393,63.51251220703125,48.42718505859375,1,1
6,918.918117690291,650.4207902479321,69.19380187988281,56.91265869140625,1,1
7,900.699439076835,670.7652904621365,73.12850952148438,-8.76580810546875,1,0
8,886.7969122638945,686.2900146051347,75.94535827636719,75.589111328125,1,1
9,875.8391829698619,698.5263315576154,78.5827865600586,-12.12811279296875,1,0
10,1835.041590237214,-1147.568171546558,-1.0,-1.0,0,0
11,1063.0846823878699,283.2926955440656,24.45146369934082,-1.0,1,0
12,944.665904844243,502.78784221999103,46.8221549987793,93.0205078125,1,1
13,896.6843321820876,591.7240949637022,62.721317291259766,-1.592529296875,1,0
14,870.7005823445826,639.8862792057458,70.75923919677734,-9.6160888671875,1,0
15,854.4079351525505,670.0855183748607,75.8457260131836,-19.3758544921875,1,0
16,843.236835007069,690.7917130833861,79.4786605834961,-1.0,1,0
17,835.1003732871949,705.8730531856252,82.1981201171875,84.96234130859375,1,1
18,828.9098765205906,717.3474495944383,84.2700424194336,78.15716552734375,1,1
19,824.0417974000329,726.3706785346554,85.93376159667969,85.92877197265625,1,1
20,390.0126558245516,-745.8777715891453,-1.0,-1.0,0,0
21,696.6492397553784,460.7283394558729,112.25933837890625,112.44439697265625,1,1
22,734.6235964868017,610.156337601963,95.6843490600586,-6.1798095703125,1,0
23,749.4618475282555,668.5444273540882,91.17337799072266,-312.55926513671875,1,0
24,757.3706951094292,699.6655144091166,87.17088317871094,-70.5057373046875,1,0
25,762.2852938128552,719.0043185168009,89.22671508789062,-39.38958740234375,1,0
26,765.6354043782186,732.1869069380045,90.78536987304688,-41.23828125,1,0
27,768.065495127334,741.7492439256166,91.92399597167969,-35.37615966796875,1,0
28,769.9087982249767,749.0025884339984,92.85844421386719,-36.11029052734375,1,0
29,771.3549529394022,754.6931655124858,93.54071044921875,99.1756591796875,1,1
30,-2189.7413393435813,-28.755512350776392,-1.0,-1.0,0,0
31,281.6595863548975,661.6749395960281,116.29036712646484,-1.0,1,0
32,509.3833053360826,725.2936704058625,108.20533752441406,-40.12701416015625,1,0
33,594.9126302126668,749.1878309264004,105.73668670654297,-92.56884765625,1,0
34,639.7426938379449,761.711918284204,104.31529998779297,36.61016845703125,1,1
35,667.34033896473,769.4218185271881,103.19904327392578,-55.100830078125,1,0
36,686.0398113131406,774.6458536120787,102.67739868164062,101.533203125,1,1
37,699.5471430609521,778.4193705134697,102.24171447753906,112.46612548828125,1,1
38,709.761205098267,781.2728530849562,101.87821197509766,-1.0,1,0
39,717.7555406435213,783.5062149997026,101.60273742675781,-1.0,1,0
40,-8104.830372338725,1615.5260815076003,-1.0,-1.0,0,0
41,-192.21945509842536,891.1370032340963,-1.0,-1.0,0,0
42,267.2335991419201,849.0746829769555,142.63548278808594,-168.6715087890625,1,0
43,432.47578575375957,833.9469790491858,128.6295623779297,127.00973510742188,1,1
44,517.5673388334134,826.1569597560688,121.59523010253906,107.06158447265625,1,1
45,569.4413543170743,821.4079621552033,117.14631652832031,109.71124267578125,1,1
46,604.3721878346385,818.2100904843011,114.3348159790039,114.61605834960938,1,1
47,629.4955224609289,815.910082382874,112.38208770751953,112.39019775390625,1,1
48,648.4333504705168,814.1763492422139,110.84076690673828,110.36505126953125,1,1
49,663.2196440529862,812.8226835948927,109.64091491699219,109.28875732421875,1,1
50,-35650.32860143217,9272.647636079146,-1.0,-1.0,0,0
51,-738.4803189144635,1155.647846996087,-1.0,-1.0,0,0
52,6.196060020211975,982.5106941924432,166.05165100097656,-192.6283721923828,1,0
53,261.5316684375812,923.1452013403494,152.8762969970703,-179.86477661132812,1,0
54,390.57573996865324,893.1424729564545,140.081787109375,129.28353881835938,1,1
55,468.4482978609171,875.0371142578322,131.69288635253906,129.57550048828125,1,1
56,520.5505583870028,862.9233460528768,126.18521118164062,-1.0,1,0
57,557.8585849259998,854.2492351579866,122.38081359863281,133.46829223632812,1,1
58,585.8901501434923,847.7319002086364,119.65827941894531,133.61666870117188,1,1
59,607.7225036105059,842.6558811146924,117.55522918701172,117.15188598632812,1,1
60,58397.305065155735,-16870.795365589856,-1.0,-1.0,0,0
61,-1375.0780095114048,1463.9016565412612,-1.0,-1.0,0,0
62,-276.0288910368022,1126.7771926479613,-1.0,-1.0,0,0
63,81.39398204752361,1017.1406054870566,169.8009033203125,-336.367919921875,1,0
64,258.4773811610211,962.8216992734751,158.77549743652344,-90.000244140625,1,0
65,364.2121334768905,930.3884157284668,147.048828125,147.21717834472656,1,1
66,434.4885653701808,908.8316863447591,138.637939453125,136.61361694335938,1,1
67,484.5818993102157,893.4659596767817,132.98458862304688,-1.0,1,0
68,522.0951154623804,881.9590828032851,128.8665771484375,109.64065551757812,1,1
69,551.238479179703,873.0195907422878,125.78299713134766,124.40496826171875,1,1
